Gene	log2FoldChange (<0 higher in 4, >0 higher in 15)	Padj 4 v 15	log2FoldChange (<0 higher in 15, >0 higher in 20)	Padj 15 v 20	log2FoldChange (<0 higher in 4, >0 higher in 20)	Padj 4 v 20	Gene Name	Pathway
sps_RS11945	0.11411	0.85477	0.56825	0.71678	0.68236	0.18315	holo-ACP synthase	Lipid metabolism
sps_RS11950	0.55599	0.31057	0.38322	0.91174	0.93921	0.06168	pyridoxine 5'-phosphate synthase	Coenzyme metabolism
sps_RS11955	-1.09539	0.00477	0.42294	0.79044	-0.67245	0.10283	DNA repair protein RecO	Replication and repair
sps_RS11960	0.54257	0.12921	0.47885	0.57999	1.02143	0.00168	GTPase Era	Function Unknown
sps_RS11965	-0.14555	0.81147	1.04842	0.14630	0.90287	0.05450	ribonuclease III	Transcription
sps_RS11970	-0.07425	0.90019	0.92186	0.19980	0.84761	0.05809	signal peptidase I	Intracellular trafficking and secretion
sps_RS11975	0.34797	0.50275	0.55840	0.67400	0.90637	0.04247	elongation factor 4	Cell wall/membrane/envelop biogenesis
sps_RS11980	-0.56342	0.08828	0.17790	0.96631	-0.38552	0.27526	Fis family transcriptional regulator	Signal Transduction
sps_RS11985	-0.84311	0.00428	0.72531	0.10118	-0.11780	0.77172	MucB/RseB	Signal Transduction
sps_RS11990	-0.93848	0.10458	0.72054	0.65381	-0.21794	0.76894	anti-sigma factor	Signal Transduction
sps_RS11995	-1.17629	0.01238	1.01185	0.19034	-0.16444	0.79850	RNA polymerase sigma factor RpoE	Transcription
sps_RS12000	1.11283	0.00093	0.02330	0.99271	1.13613	0.00069	L-aspartate oxidase	Coenzyme metabolism
sps_RS12005	-1.13177	0.09529	0.38401	0.96542	-0.74776	0.30347	hypothetical protein	NA
sps_RS12010	0.07036	0.92562	-0.52198	0.84740	-0.45161	0.50149	succinate dehydrogenase assembly factor 2 family protein	Function Unknown
sps_RS12015	0.23209	0.70627	0.31671	0.94441	0.54880	0.31132	transcriptional activator NhaR	Transcription
sps_RS12020	0.47899	0.25659	-0.43163	0.75410	0.04736	0.93384	hypothetical protein	Function Unknown
sps_RS12025	0.17235	0.54983	0.31653	0.64549	0.48888	0.04466	Na+/H+ antiporter NhaA	Inorganic ion transport and metabolism
sps_RS12030	0.14634	0.83814	-0.10826	0.98934	0.03808	0.96357	thymidylate synthase	Nucleotide metabolism and transport
sps_RS12035	-0.00238	0.99629	-0.18422	0.96631	-0.18661	0.66711	sulfite exporter TauE/SafE family protein	Function Unknown
sps_RS12040	0.43045	0.09106	-0.11529	0.97172	0.31517	0.24088	phosphoenolpyruvate-protein phosphotransferase PtsP	Signal Transduction
sps_RS12045	0.58998	0.43446	-0.67221	0.79555	-0.08223	0.93288	RNA pyrophosphohydrolase	Translation
sps_RS12050	-0.51487	0.13310	0.47918	0.54799	-0.03569	0.93885	DNA mismatch repair endonuclease MutH	Replication and repair
sps_RS12055	-0.75400	0.01790	-0.05202	0.99009	-0.80603	0.01128	adenylate/guanylate cyclase domain-containing protein	Signal Transduction
sps_RS12060	0.25376	0.61047	-0.41303	0.80127	-0.15927	0.77191	hydrogen peroxide-inducible genes activator	Transcription
sps_RS12065	-0.82073	0.10898	-0.23055	0.97183	-1.05128	0.03487	GGDEF domain-containing protein	Signal Transduction
sps_RS12070	1.22790	0.00011	-0.36368	0.77553	0.86422	0.00945	histidine kinase	Signal Transduction
sps_RS12075	0.63365	0.18418	-0.52979	0.72378	0.10386	0.86995	TIGR01212 family radical SAM protein	Function Unknown
sps_RS17780	2.36682	0.00000	0.08894	0.99009	2.45576	0.00000	protein translocase subunit SecD	Intracellular trafficking and secretion
sps_RS17785	2.46403	0.00000	-0.16341	0.98934	2.30062	0.00001	preprotein translocase subunit YajC	Intracellular trafficking and secretion
sps_RS12090	0.27502	0.69687	-0.00845	0.99627	0.26658	0.71518	5'-methylthioadenosine/adenosylhomocysteine nucleosidase	Nucleotide metabolism and transport
sps_RS12095	-0.27093	0.54496	-0.17718	0.97172	-0.44811	0.28737	cobalamin biosynthesis protein CbiB	Coenzyme metabolism
sps_RS12100	-0.40994	0.62093	0.63433	0.83910	0.22440	0.80469	DUF2721 domain-containing protein	Function Unknown
sps_RS12105	-0.05483	0.94970	0.57693	0.83910	0.52211	0.46829	trimeric intracellular cation channel family protein	Function Unknown
sps_RS12110	-0.88341	0.00440	0.17476	0.96631	-0.70865	0.02633	hypothetical protein	Function Unknown
sps_RS12115	-4.24480	0.04438	3.61101	0.99000	-0.63378	0.80484	hypothetical protein	NA
sps_RS12120	-0.58060	0.60097	-0.12416	0.99271	-0.70476	0.51621	hypothetical protein	NA
sps_RS12125	-1.90304	0.40599	1.69728	0.88247	-0.20576	0.94317	hypothetical protein	NA
sps_RS12145	-0.70764	0.12136	-0.24571	0.96631	-0.95335	0.02893	hypothetical protein	NA
sps_RS12150	-1.34858	0.07979	0.33195	0.97607	-1.01663	0.20711	hypothetical protein	NA
sps_RS12155	-1.29009	0.00004	-0.27553	0.91174	-1.56562	0.00000	hypothetical protein	Function Unknown
sps_RS12165	-1.49991	0.22288	0.77393	0.94155	-0.72597	0.60571	hypothetical protein	Transcription
sps_RS12170	-4.34902	0.22902	3.08304	0.99000	-1.26599	0.76868	hypothetical protein	NA
sps_RS12175	-0.02554	0.97934	-0.34283	0.96631	-0.36837	0.64152	hypothetical protein	NA
sps_RS12180	-1.00068	0.47350	-0.65236	0.99000	-1.65304	0.20993	hypothetical protein	NA
sps_RS12185	-0.40169	0.86513	-0.74269	0.98354	-1.14437	0.60923	type III secretion protein	NA
sps_RS12190	-0.31649	0.47112	-0.03029	0.99271	-0.34677	0.43206	hypothetical protein	NA
sps_RS12195	-0.44364	0.27084	-0.10464	0.98934	-0.54828	0.16661	hypothetical protein	NA
sps_RS12200	-3.27727	0.00870	0.32941	0.99000	-2.94786	0.01736	hypothetical protein	NA
sps_RS12205	-0.85784	0.12802	0.09778	0.99009	-0.76006	0.18826	type III secretion system ATPase	Cell motility
sps_RS12210	-0.30213	0.56625	-0.18692	0.98330	-0.48905	0.32466	secretin	Intracellular trafficking and secretion
sps_RS12215	-1.54274	0.39833	0.48531	0.99000	-1.05743	0.58182	hypothetical protein	NA
sps_RS12220	-0.75692	0.51774	0.44658	0.97607	-0.31034	0.81679	type III secretion system apparatus protein VscT2	NA
sps_RS12225	-1.01850	0.25926	0.93216	0.74997	-0.08634	0.94136	EscR/YscR/HrcR family type III secretion system export apparatus protein	Cell motility
sps_RS12230	-0.51578	0.66797	-0.48088	0.99000	-0.99666	0.37114	hypothetical protein	NA
sps_RS12235	1.24823	0.16025	-0.61456	0.92406	0.63367	0.52540	transcriptional regulator	Transcription
sps_RS12240	0.03474	0.98464	-0.21059	0.98934	-0.17584	0.91419	type III secretion protein	NA
sps_RS12245	-0.41965	0.72407	0.11421	0.99271	-0.30544	0.80894	hypothetical protein	NA
sps_RS12250	-0.51569	0.67744	0.30677	0.98934	-0.20892	0.88106	hypothetical protein	NA
sps_RS12255	0.46452	0.65106	-0.81771	0.81801	-0.35319	0.75002	hypothetical protein	NA
sps_RS12260	-0.44579	0.40776	0.60906	0.65902	0.16326	0.79675	flagellar motor protein MotB	NA
sps_RS12265	-0.53435	0.66664	-0.14287	0.99269	-0.67723	0.58040	type III secretion protein	Cell motility
sps_RS12270	-0.26045	0.73443	0.21586	0.98934	-0.04458	0.96103	type III secretion protein	Intracellular trafficking and secretion
sps_RS12275	-1.80510	0.03598	0.89875	0.99000	-0.90636	0.31868	hypothetical protein	NA
sps_RS12280	0.30002	0.58627	-0.55105	0.70576	-0.25103	0.66786	hypothetical protein	Function Unknown
sps_RS12285	-0.48326	0.82625	0.89912	0.99000	0.41586	0.86030	hypothetical protein	NA
sps_RS12290	-0.21233	0.88411	-0.42431	0.98464	-0.63664	0.63879	hypothetical protein	NA
sps_RS12295	0.35279	0.76010	-0.33380	0.99000	0.01899	0.98871	hypothetical protein	NA
sps_RS12300	0.77085	0.10670	-0.19299	0.98309	0.57786	0.25703	hypothetical protein	NA
sps_RS12305	0.31515	0.56924	-0.36008	0.91174	-0.04493	0.94674	type III secretion system protein	NA
sps_RS12310	0.18669	0.66899	-0.42730	0.70002	-0.24061	0.57726	VspD	NA
sps_RS12320	0.28072	0.80374	-0.65801	0.91985	-0.37729	0.74369	hypothetical protein	NA
sps_RS12325	0.66189	0.66720	-0.72593	0.96113	-0.06404	0.97212	regulator	NA
sps_RS12330	-0.38408	0.45757	-0.22686	0.97101	-0.61093	0.21689	regulator	NA
sps_RS12335	-2.00859	0.31449	1.15271	0.99000	-0.85587	0.70749	type III secretion protein	NA
sps_RS12340	-1.79362	0.22923	0.81186	0.99000	-0.98176	0.54432	EscI/YscI/HrpB family type III secretion system inner rod protein	NA
sps_RS12345	-0.97924	0.30483	0.81342	0.83910	-0.16582	0.89198	MFS transporter	Amino Acid metabolis and transport
sps_RS12350	-1.01567	0.22810	0.24044	0.98934	-0.77522	0.38217	serine protease	Function Unknown
sps_RS12355	-0.36154	0.65289	0.32114	0.97101	-0.04040	0.96714	PKD domain-containing protein	Function Unknown
sps_RS27280	1.28781	0.00094	0.89849	0.14538	2.18630	0.00000	EscJ/YscJ/HrcJ family type III secretion inner membrane ring protein	Intracellular trafficking and secretion
sps_RS12365	0.20681	0.53669	-0.26110	0.84740	-0.05429	0.89470	peptidase M23	Cell wall/membrane/envelop biogenesis
sps_RS12370	0.66612	0.19676	0.02061	0.99278	0.68673	0.18128	anhydro-N-acetylmuramic acid kinase	Post-translational modification, protein turnover, chaperone functions
sps_RS12375	-0.31627	0.76360	-0.22710	0.98934	-0.54337	0.59244	transcriptional regulator	Transcription
sps_RS12380	-0.36108	0.30596	-0.15109	0.97172	-0.51217	0.12762	TonB-dependent receptor	Inorganic ion transport and metabolism
sps_RS12385	-0.71976	0.11844	-0.11186	0.98934	-0.83162	0.06643	S9 family peptidase	Amino Acid metabolis and transport
sps_RS12390	-0.05201	0.95622	0.59155	0.86506	0.53954	0.48914	aquaporin Z	Cell wall/membrane/envelop biogenesis
sps_RS12395	0.34273	0.41564	0.28587	0.91174	0.62861	0.09873	DUF2750 domain-containing protein	Function Unknown
sps_RS12400	-0.62907	0.23319	0.42634	0.87513	-0.20273	0.75098	hypothetical protein	NA
sps_RS12405	0.29278	0.54781	0.10655	0.98934	0.39933	0.39483	iron-sulfur cluster insertion protein ErpA	Energy production and conversion
sps_RS12410	-0.02500	0.98196	0.09581	0.99271	0.07081	0.94493	hypothetical protein	Function Unknown
sps_RS12415	-0.13756	0.70735	0.00926	0.99369	-0.12830	0.73709	chloride channel protein	Inorganic ion transport and metabolism
sps_RS12420	-1.03882	0.20517	0.33478	0.97607	-0.70404	0.42317	hypothetical protein	Function Unknown
sps_RS12425	-0.72346	0.18042	-0.61784	0.72070	-1.34130	0.00785	TerC family protein	Inorganic ion transport and metabolism
sps_RS12430	-0.84517	0.09863	-0.61649	0.69449	-1.46166	0.00235	DedA family protein	Function Unknown
sps_RS12435	-2.44470	0.00295	0.58363	0.99000	-1.86107	0.02317	cytochrome C	Energy production and conversion
sps_RS12440	-1.56447	0.00009	0.27351	0.95726	-1.29096	0.00154	molybdopterin containing oxidoreductase	Function Unknown
sps_RS12445	-1.68279	0.03875	-0.02852	0.99000	-1.71132	0.03650	cytochrome C	Energy production and conversion
sps_RS12450	-1.63050	0.00070	0.01391	0.99481	-1.61660	0.00087	cytochrome C	Energy production and conversion
sps_RS12460	0.11331	0.85872	-0.07277	0.99096	0.04054	0.95552	glutamate-1-semialdehyde-2,1-aminomutase	Coenzyme metabolism
sps_RS12465	0.38013	0.72833	0.10945	0.99271	0.48958	0.65134	hypothetical protein	NA
sps_RS12470	-0.29863	0.53579	-0.37175	0.86696	-0.67038	0.12104	sodium:proton antiporter	Inorganic ion transport and metabolism
sps_RS12475	-0.32717	0.40781	-0.32796	0.83910	-0.65513	0.06596	general secretion pathway protein GspB	Intracellular trafficking and secretion
sps_RS12480	0.52202	0.21963	0.22880	0.96178	0.75082	0.05999	DUF2075 domain-containing protein	Intracellular trafficking and secretion
sps_RS12485	0.55276	0.26762	0.01000	0.99553	0.56277	0.26332	multifunctional CCA addition/repair protein	Translation
sps_RS27300	2.08203	0.00235	0.66791	0.81801	2.74993	0.00003	EscF/YscF/HrpA family type III secretion system needle major subunit	Intracellular trafficking and secretion
sps_RS12495	0.19948	0.74700	0.08710	0.99009	0.28657	0.63879	LysM peptidoglycan-binding domain-containing protein	Function Unknown
sps_RS12500	0.42659	0.30704	-0.13120	0.98934	0.29538	0.51036	SAM-dependent methyltransferase	Secondary Structure
sps_RS12505	0.51338	0.24402	-0.00822	0.99597	0.50516	0.25974	undecaprenyl-diphosphate phosphatase	Function Unknown
sps_RS12510	-0.13499	0.87543	0.51778	0.90432	0.38279	0.63608	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	Coenzyme metabolism
sps_RS12515	-0.25518	0.70407	0.84625	0.48004	0.59107	0.31257	dihydroneopterin aldolase	Coenzyme metabolism
sps_RS12520	0.66199	0.39091	0.08910	0.99271	0.75109	0.32466	glycerol-3-phosphate 1-O-acyltransferase PlsY	Function Unknown
sps_RS12525	0.50763	0.35465	0.37361	0.91174	0.88124	0.07842	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	Post-translational modification, protein turnover, chaperone functions
sps_RS27315	1.81437	0.00000	0.45912	0.53731	2.27348	0.00000	EscC/YscC/HrcC family type III secretion system outer membrane ring protein	Intracellular trafficking and secretion
sps_RS12535	1.76389	0.01625	0.21482	0.98934	1.97870	0.00625	GatB/YqeY domain-containing protein	Function Unknown
sps_RS12540	1.64305	0.00000	0.08406	0.98934	1.72711	0.00000	DNA primase	Replication and repair
sps_RS27390	1.90721	0.00007	0.68985	0.55666	2.59705	0.00000	YscX family type III secretion protein	Intracellular trafficking and secretion
sps_RS12550	-0.67210	0.47785	-0.32359	0.99000	-0.99569	0.28986	tRNA-Met	NA
sps_RS12555	-1.11003	0.01602	0.32657	0.93728	-0.78346	0.10499	FAD-binding oxidoreductase	Energy production and conversion
sps_RS12560	-1.57706	0.01134	0.41048	0.95011	-1.16658	0.07118	putrescine ABC transporter permease PotI	Inorganic ion transport and metabolism
sps_RS12565	-1.85237	0.00861	0.07855	0.99271	-1.77382	0.01272	putrescine ABC transporter permease PotH	Inorganic ion transport and metabolism
sps_RS12570	-0.80220	0.15179	-0.28872	0.96631	-1.09092	0.04143	polyamine ABC transporter ATP-binding protein	Amino Acid metabolis and transport
sps_RS12575	-1.27765	0.05921	0.11150	0.99009	-1.16614	0.08898	polyamine ABC transporter substrate-binding protein	Amino Acid metabolis and transport
sps_RS12580	-1.20188	0.00835	-0.01820	0.99369	-1.22008	0.00746	glutamine synthetase	Amino Acid metabolis and transport
sps_RS12585	-1.72868	0.00280	0.09644	0.99009	-1.63224	0.00524	gamma-glutamyl-gamma-aminobutyrate hydrolase	Amino Acid metabolis and transport
sps_RS12590	-0.22213	0.59361	-0.52270	0.53337	-0.74484	0.03373	cupin domain-containing protein	Transcription
sps_RS12595	-0.52740	0.32492	-0.07488	0.99009	-0.60228	0.25504	FAD-binding oxidoreductase	Energy production and conversion
sps_RS12600	-2.10662	0.07666	0.61476	0.96631	-1.49186	0.23550	YkgJ family cysteine cluster protein	Function Unknown
sps_RS12605	-0.49780	0.39028	0.51266	0.80121	0.01486	0.98390	aldehyde dehydrogenase	Energy production and conversion
sps_RS12610	-3.12721	0.00000	0.74901	0.73574	-2.37820	0.00007	aspartate aminotransferase family protein	Amino Acid metabolis and transport
sps_RS12615	-1.93125	0.00017	0.61133	0.76165	-1.31992	0.01401	methylmalonate-semialdehyde dehydrogenase (CoA acylating)	Energy production and conversion
sps_RS12620	-2.13752	0.00032	0.93853	0.55636	-1.19899	0.05215	cupin domain-containing protein	Function Unknown
sps_RS12625	-1.89704	0.00173	0.04701	0.99271	-1.85003	0.00242	hypothetical protein	Function Unknown
sps_RS12630	-0.59748	0.45206	-0.07397	0.99000	-0.67146	0.40071	hypothetical protein	NA
sps_RS12635	1.36483	0.00670	-1.94282	0.00060	-0.57799	0.32466	DUF3634 domain-containing protein	NA
sps_RS12640	-0.68745	0.47530	-1.70973	0.99000	-2.39718	0.01028	hypothetical protein	NA
sps_RS12645	-0.70950	0.12447	0.25266	0.96631	-0.45684	0.35961	DUF368 domain-containing protein	Function Unknown
sps_RS12650	0.64106	0.20359	-0.40915	0.87513	0.23191	0.70480	DUF4442 domain-containing protein	Function Unknown
sps_RS12655	0.14674	0.85338	0.13046	0.98934	0.27721	0.73049	MarR family transcriptional regulator	Transcription
sps_RS12660	-1.20846	0.02282	-0.21077	0.98745	-1.41922	0.00784	hypothetical protein	Function Unknown
sps_RS12665	0.60252	0.23097	-0.59696	0.67175	0.00556	0.99446	hypothetical protein	Function Unknown
sps_RS12670	0.09374	0.90748	0.03313	0.99271	0.12687	0.88167	DUF1294 domain-containing protein	Transcription
sps_RS12675	0.54110	0.11771	-0.22598	0.94096	0.31511	0.40924	cell surface protein	Function Unknown
sps_RS12680	0.87966	0.09463	-0.26647	0.96631	0.61319	0.27794	FKBP-type peptidyl-prolyl cis-trans isomerase	Post-translational modification, protein turnover, chaperone functions
sps_RS12685	-1.04972	0.03396	0.84044	0.40190	-0.20928	0.74506	chitinase	Carbohydrate metabolism and transport
sps_RS12690	-0.04915	0.91847	0.38095	0.77733	0.33180	0.42089	glycoside hydrolase	Carbohydrate metabolism and transport
sps_RS12695	0.92610	0.03423	0.37047	0.88149	1.29656	0.00185	aminopeptidase P family protein	Amino Acid metabolis and transport
sps_RS12700	0.37077	0.22357	-0.11164	0.98464	0.25913	0.43136	hypothetical protein	Function Unknown
sps_RS12705	0.06342	0.92635	0.16200	0.98934	0.22542	0.73806	MFS transporter	Carbohydrate metabolism and transport
sps_RS12710	0.54434	0.28110	0.30277	0.94337	0.84711	0.07134	aminopeptidase P family protein	Amino Acid metabolis and transport
sps_RS12715	0.64389	0.01979	-0.07841	0.98934	0.56548	0.04645	XRE family transcriptional regulator	Transcription
sps_RS12720	1.20431	0.00788	0.33187	0.93141	1.53618	0.00047	hypothetical protein	Secondary Structure
sps_RS12725	-1.04147	0.10851	0.25125	0.98464	-0.79022	0.24649	diguanylate phosphodiesterase	Signal Transduction
sps_RS12730	0.10209	0.87396	-0.04680	0.99271	0.05529	0.93705	RNA helicase	Replication and repair
sps_RS12735	0.21022	0.61797	0.29685	0.87909	0.50707	0.16691	DUF2913 domain-containing protein	Function Unknown
sps_RS12740	1.00191	0.01799	0.13034	0.98934	1.13224	0.00669	flotillin	Function Unknown
sps_RS12745	0.09712	0.82583	0.00505	0.99627	0.10217	0.82411	DUF1449 domain-containing protein	Function Unknown
sps_RS12750	1.13124	0.01231	0.09579	0.98934	1.22703	0.00614	carboxypeptidase M32	Amino Acid metabolis and transport
sps_RS12755	0.59096	0.22012	0.02108	0.99271	0.61204	0.20407	N-acetyltransferase	Function Unknown
sps_RS12760	0.53811	0.38876	-0.37997	0.94053	0.15814	0.83277	DUF2960 domain-containing protein	Function Unknown
sps_RS12765	0.23157	0.72719	0.00204	0.99836	0.23360	0.73400	RDD family protein	Function Unknown
sps_RS12770	-1.39621	0.00023	0.42045	0.80055	-0.97575	0.01297	hypothetical protein	Inorganic ion transport and metabolism
sps_RS12775	0.48609	0.47673	-0.45749	0.91174	0.02861	0.97439	ammonia-forming cytochrome c nitrite reductase	Energy production and conversion
sps_RS12780	0.51820	0.27084	-0.12765	0.98934	0.39055	0.43516	nitrate/nitrite two-component system sensor histidine kinase NarQ	Signal Transduction
sps_RS12785	0.10120	0.84218	-0.20912	0.96631	-0.10791	0.84122	DNA-binding response regulator	Signal Transduction
sps_RS12790	-0.60248	0.49153	-0.52790	0.99000	-1.13038	0.16691	IS4 family transposase	Replication and repair
sps_RS12795	0.79613	0.38211	-1.23393	0.52128	-0.43780	0.67625	hypothetical protein	Function Unknown
sps_RS12800	1.13446	0.04198	-0.02487	0.99271	1.10960	0.04685	peptidylprolyl isomerase	Post-translational modification, protein turnover, chaperone functions
sps_RS12805	0.07656	0.87250	-0.32439	0.86098	-0.24783	0.57460	hypothetical protein	Function Unknown
