Gene	log2FoldChange (<0 higher in 4, >0 higher in 15)	Padj 4 v 15	log2FoldChange (<0 higher in 15, >0 higher in 20)	Padj 15 v 20	log2FoldChange (<0 higher in 4, >0 higher in 20)	Padj 4 v 20	Gene Name	Pathway
sps_RS13350	-0.38507	0.70632	-0.44917	0.63526	-0.83424	0.24750	TerC family protein	Inorganic ion transport and metabolism
sps_RS13355	0.03454	0.97832	-0.05557	0.96115	-0.02103	0.98101	DUF3083 domain-containing protein	Function Unknown
sps_RS13360	-0.34744	0.56497	0.45639	0.39197	0.10895	0.82859	HDOD domain-containing protein	Signal Transduction
sps_RS13365	-0.05943	0.92179	0.30100	0.48715	0.24157	0.50340	DUF3297 domain-containing protein	Function Unknown
sps_RS13370	0.14304	0.96084	0.21003	0.93264	0.35307	0.84668	hypothetical protein	Replication and repair
sps_RS13375	-3.57732	0.23584	2.96108	0.36462	-0.61624	0.80027	hypothetical protein	Replication and repair
sps_RS13380	-0.92886	0.58597	0.05009	0.98097	-0.87877	0.50066	LruC domain-containing protein	Function Unknown
sps_RS13385	0.48003	0.71922	-0.43274	0.73760	0.04729	0.96490	ISAs1 family transposase	Replication and repair
sps_RS13395	-1.20000	0.38333	0.14188	0.93448	-1.05812	0.35588	hypothetical protein	Function Unknown
sps_RS13400	-0.74256	0.06535	0.12496	0.82251	-0.61760	0.10218	cell division protein DedD	Nucleotide metabolism and transport
sps_RS13405	-1.79658	0.48383	-1.08907	0.68958	-2.88565	0.14603	DUF1090 domain-containing protein	Function Unknown
sps_RS13410	-0.71261	0.32508	0.14549	0.86669	-0.56712	0.36139	hypothetical protein	Function Unknown
sps_RS13415	0.67856	0.37621	-0.71170	0.33358	-0.03313	0.96377	[protein-PII] uridylyltransferase	Post-translational modification, protein turnover, chaperone functions
sps_RS13420	-0.34627	0.56998	-0.77038	0.11839	-1.11664	0.00756	NINE protein	Function Unknown
sps_RS13425	-0.35903	0.83534	-0.57226	0.71182	-0.93130	0.42343	DUF3365 domain-containing protein	Signal Transduction
sps_RS13430	0.71166	0.54660	-0.01262	0.99581	0.69903	0.44715	hypothetical protein	NA
sps_RS13435	0.49759	0.72619	-1.32237	0.23785	-0.82478	0.41640	DUF3332 domain-containing protein	Function Unknown
sps_RS13440	-0.97154	0.43538	0.00637	0.99862	-0.96517	0.33926	toxin-antitoxin system YwqK family antitoxin	Function Unknown
sps_RS13445	0.17894	0.84569	-0.25885	0.75820	-0.07992	0.90862	MBL fold metallo-hydrolase	Function Unknown
sps_RS13450	0.10833	0.92448	0.91434	0.21719	1.02267	0.10863	hypothetical protein	Function Unknown
sps_RS13455	0.79871	0.24072	-0.11736	0.89340	0.68135	0.25771	DUF692 domain-containing protein	Function Unknown
sps_RS13460	-0.41953	0.87740	-0.74727	0.75820	-1.16681	0.52595	hypothetical protein	Function Unknown
sps_RS13465	-0.05294	0.96703	0.33475	0.73739	0.28181	0.72223	DoxX family protein	Function Unknown
sps_RS13470	0.69448	0.09443	0.61593	0.13993	1.31041	0.00012	cytochrome d terminal oxidase subunit 1	Energy production and conversion
sps_RS13475	0.40747	0.52327	1.47753	0.00156	1.88500	0.00001	cytochrome d ubiquinol oxidase subunit II	Energy production and conversion
sps_RS13480	0.25971	0.87254	-0.64275	0.64861	-0.38303	0.74390	cytochrome bd-I oxidase subunit CydX	Function Unknown
sps_RS13485	-0.55365	0.20452	-0.03023	0.96028	-0.58389	0.12673	hypothetical protein	Transcription
sps_RS13490	0.19195	0.80371	1.07280	0.04267	1.26476	0.00619	TonB-dependent receptor	Inorganic ion transport and metabolism
sps_RS13495	1.61251	0.22312	-0.06850	0.96738	1.54400	0.18626	hypothetical protein	NA
sps_RS13500	0.62495	0.69720	0.54218	0.71395	1.16713	0.29055	hypothetical protein	Function Unknown
sps_RS13505	-0.00044	0.99965	1.05434	0.11695	1.05391	0.07165	PepSY domain-containing protein	Function Unknown
sps_RS13510	-0.40864	0.69285	-0.12118	0.91468	-0.52982	0.49155	hypothetical protein	Function Unknown
sps_RS13515	0.12409	0.78407	0.13652	0.74844	0.26061	0.40354	histone deacetylase	Chromatin Structure and dynamics
sps_RS13520	-1.27515	0.00520	-0.11523	0.86511	-1.39038	0.00131	hypothetical protein	Function Unknown
sps_RS13525	-0.70375	0.26581	1.13666	0.04992	0.43291	0.44589	LacI family DNA-binding transcriptional regulator	Transcription
sps_RS13530	-0.76968	0.33978	1.01527	0.17220	0.24559	0.74037	ribokinase	Carbohydrate metabolism and transport
sps_RS13535	-0.73809	0.25870	1.56343	0.00577	0.82534	0.13765	ribose ABC transporter substrate-binding protein RbsB	Carbohydrate metabolism and transport
sps_RS13540	-0.36549	0.76556	2.24517	0.00746	1.87968	0.01555	ribose ABC transporter permease	Carbohydrate metabolism and transport
sps_RS13545	-0.47143	0.63949	2.11141	0.00296	1.63998	0.01400	ribose ABC transporter ATP-binding protein RbsA	Inorganic ion transport and metabolism
sps_RS13550	-0.29972	0.71317	1.01073	0.10102	0.71101	0.20906	D-ribose pyranase	Carbohydrate metabolism and transport
sps_RS13555	-0.20717	0.72207	0.85896	0.04213	0.65179	0.08879	DUF3103 domain-containing protein	Function Unknown
sps_RS13560	-0.20242	0.88207	-0.44793	0.70545	-0.65035	0.47370	Crp/Fnr family transcriptional regulator	Signal Transduction
sps_RS13565	0.51957	0.35509	-0.33515	0.57128	0.18442	0.71882	YgjV family protein	Function Unknown
sps_RS13570	0.32782	0.88946	-1.22344	0.50039	-0.89562	0.56468	response regulator	Signal Transduction
sps_RS13575	-0.25871	0.69509	0.32297	0.58725	0.06426	0.90320	YdiU family protein	Function Unknown
sps_RS13580	-1.13202	0.03139	0.45384	0.48987	-0.67817	0.18630	pirin family protein	Function Unknown
sps_RS13585	-1.41297	0.00997	0.75571	0.24294	-0.65726	0.24529	SDR family NAD(P)-dependent oxidoreductase	Function Unknown
sps_RS13590	-0.76291	0.26643	-0.05134	0.95402	-0.81425	0.16823	MBL fold metallo-hydrolase	Inorganic ion transport and metabolism
sps_RS13595	-2.12301	0.02233	0.43036	0.74844	-1.69265	0.05309	ribosome alternative rescue factor ArfA	Function Unknown
sps_RS13605	-0.21046	0.83349	-0.47761	0.56573	-0.68807	0.29960	cold-shock protein	Function Unknown
sps_RS13610	0.00072	0.99965	-0.64991	0.48759	-0.64918	0.40354	hypothetical protein	NA
sps_RS13615	0.17993	0.92897	-1.46046	0.28981	-1.28052	0.28935	hypothetical protein	NA
sps_RS13620	-0.27798	0.46294	-0.05622	0.89804	-0.33420	0.26140	hypothetical protein	Function Unknown
sps_RS13625	0.66954	0.39406	0.69768	0.35243	1.36721	0.02211	AI-2E family transporter	Function Unknown
sps_RS13630	0.08929	0.90838	-0.18286	0.78151	-0.09358	0.85956	transporter	Inorganic ion transport and metabolism
sps_RS13635	0.03016	0.96703	0.33235	0.51727	0.36251	0.38806	HlyD family secretion protein	Function Unknown
sps_RS13640	-0.62014	0.48896	-0.49342	0.59613	-1.11356	0.10562	DUF1656 domain-containing protein	Function Unknown
sps_RS13645	-0.11710	0.89460	1.05902	0.06570	0.94192	0.06930	hypothetical protein	Cell wall/membrane/envelop biogenesis
sps_RS13650	0.14362	0.75802	0.98321	0.00152	1.12683	0.00005	hypothetical protein	Function Unknown
sps_RS13655	-0.05450	0.95041	0.99782	0.06003	0.94332	0.04346	hypothetical protein	Function Unknown
sps_RS13660	-0.20882	0.75045	0.73075	0.14036	0.52193	0.24479	endonuclease/exonuclease/phosphatase family protein	Function Unknown
sps_RS13665	0.09790	0.94504	-1.06085	0.25567	-0.96295	0.23877	hypothetical protein	Function Unknown
sps_RS13670	0.41243	0.45272	-0.04253	0.94679	0.36990	0.40341	hypothetical protein	NA
sps_RS13675	-0.01432	0.98889	-0.36814	0.66507	-0.38246	0.57005	diguanylate cyclase	Signal Transduction
sps_RS13680	-1.48812	0.57249	-1.29218	0.64032	-2.78030	0.17201	hypothetical protein	NA
sps_RS13685	-0.81645	0.03158	0.07995	0.88548	-0.73650	0.03870	molecular chaperone DnaJ	Post-translational modification, protein turnover, chaperone functions
sps_RS13690	0.31323	0.62972	-1.62736	0.00030	-1.31413	0.00213	thiol:disulfide interchange protein DsbA/DsbL	Post-translational modification, protein turnover, chaperone functions
sps_RS13695	1.61072	0.00068	-1.42894	0.00543	0.18178	0.75581	hypothetical protein	Function Unknown
sps_RS13700	0.92265	0.01366	-1.26184	0.00080	-0.33919	0.39720	menaquinone-dependent protoporphyrinogen IX dehydrogenase	Coenzyme metabolism
sps_RS13705	-1.15711	0.03528	0.22117	0.78385	-0.93594	0.06883	hypothetical protein	NA
sps_RS13710	0.46352	0.43425	0.56373	0.29966	1.02725	0.01884	thiol oxidoreductase	Energy production and conversion
sps_RS13715	0.76384	0.10017	0.66131	0.16423	1.42515	0.00021	iron-regulated protein A precursor	Function Unknown
sps_RS13720	0.06792	0.94902	1.31860	0.03606	1.38652	0.01273	hypothetical protein	Function Unknown
sps_RS13725	0.38560	0.38792	1.06692	0.00247	1.45252	0.00000	MFS transporter	Carbohydrate metabolism and transport
sps_RS13730	1.21054	0.00265	-0.16120	0.78736	1.04934	0.00784	TIGR03899 family protein	Function Unknown
sps_RS13735	1.51238	0.00042	-1.17577	0.01266	0.33661	0.49121	uroporphyrinogen-III C-methyltransferase	Coenzyme metabolism
sps_RS13740	0.68455	0.06106	0.47559	0.22841	1.16014	0.00019	hypothetical protein	Function Unknown
sps_RS13745	-0.34949	0.72070	0.58736	0.48715	0.23787	0.74499	hypothetical protein	NA
sps_RS13750	0.36704	0.62245	-0.10381	0.89636	0.26323	0.65371	hypothetical protein	NA
sps_RS13755	-0.10296	0.88207	0.11933	0.84946	0.01637	0.97395	peroxiredoxin	Post-translational modification, protein turnover, chaperone functions
sps_RS13760	0.21935	0.74216	0.18705	0.77223	0.40640	0.38855	serine protein kinase RIO	Signal Transduction
sps_RS13765	0.55433	0.47281	0.70890	0.30548	1.26323	0.02343	DUF3010 domain-containing protein	Function Unknown
sps_RS13770	-0.36988	0.54090	-0.35016	0.53837	-0.72004	0.10388	hypothetical protein	Function Unknown
sps_RS13775	-0.90209	0.02233	1.36016	0.00036	0.45806	0.23131	gfo/Idh/MocA family oxidoreductase	Function Unknown
sps_RS13780	0.70260	0.03952	0.08789	0.85415	0.79048	0.01123	phosphoadenylyl-sulfate reductase	Inorganic ion transport and metabolism
sps_RS13785	0.76341	0.07959	-0.96834	0.02405	-0.20493	0.65111	NADPH-dependent assimilatory sulfite reductase hemoprotein subunit	Inorganic ion transport and metabolism
sps_RS13790	0.62048	0.29220	-0.91874	0.09209	-0.29826	0.57919	assimilatory sulfite reductase (NADPH) flavoprotein subunit	Inorganic ion transport and metabolism
sps_RS13795	1.63294	0.00001	0.19317	0.72588	1.82610	0.00000	hypothetical protein	Function Unknown
sps_RS13800	-0.27848	0.74509	0.75962	0.26071	0.48114	0.41937	rhomboid family intramembrane serine protease	Function Unknown
sps_RS13805	-0.03475	0.98124	0.09964	0.93985	0.06489	0.94943	hypothetical protein	Function Unknown
sps_RS13810	-0.02658	0.97801	0.54129	0.43231	0.51471	0.37340	hypothetical protein	Function Unknown
sps_RS13815	0.16137	0.83972	-1.90091	0.00013	-1.73954	0.00021	TetR/AcrR family transcriptional regulator	Transcription
sps_RS13820	-0.22062	0.71174	-0.18004	0.75740	-0.40066	0.34789	hypothetical protein	Function Unknown
sps_RS13825	0.75551	0.23637	0.70360	0.27050	1.45911	0.00430	lipid A biosynthesis lauroyl acyltransferase	Cell wall/membrane/envelop biogenesis
sps_RS13830	0.50367	0.32094	0.38498	0.45940	0.88864	0.02539	insulinase family protein	Post-translational modification, protein turnover, chaperone functions
sps_RS13835	0.03280	0.95802	0.52821	0.17038	0.56101	0.08946	insulinase family protein	NA
sps_RS13840	0.36286	0.63116	0.23815	0.75240	0.60101	0.27449	cell division protein ZapE	Function Unknown
sps_RS13845	-0.37241	0.71384	1.26585	0.09817	0.89344	0.20299	methyl-accepting chemotaxis protein	Signal Transduction
sps_RS13850	-0.29392	0.71384	0.94870	0.11839	0.65478	0.24245	hypothetical protein	Function Unknown
sps_RS13855	-0.29283	0.87006	-0.95461	0.50087	-1.24744	0.28123	hypothetical protein	NA
sps_RS13860	2.45084	0.00016	-1.76772	0.01452	0.68312	0.35178	oxidative stress defense protein	Function Unknown
sps_RS13865	-0.82978	0.15433	0.16852	0.82846	-0.66126	0.21119	hypothetical protein	Post-translational modification, protein turnover, chaperone functions
sps_RS13870	0.65837	0.11084	-0.10615	0.84620	0.55222	0.14860	hypothetical protein	Function Unknown
sps_RS13880	-0.01873	0.97479	-0.53978	0.13063	-0.55851	0.07401	potassium/proton antiporter	Inorganic ion transport and metabolism
sps_RS13885	-0.72916	0.11010	0.38730	0.46143	-0.34185	0.43789	prolipoprotein diacylglyceryl transferase	Cell wall/membrane/envelop biogenesis
sps_RS13890	-0.91178	0.19529	0.41606	0.62353	-0.49572	0.43438	N-acetyltransferase	Cell wall/membrane/envelop biogenesis
sps_RS13895	-0.57066	0.74315	0.07878	0.96833	-0.49188	0.70602	N-acetyltransferase	Transcription
sps_RS13900	-0.12466	0.81133	-0.27910	0.51244	-0.40376	0.23933	4-aminobutyrate--2-oxoglutarate transaminase	Amino Acid metabolis and transport
sps_RS13905	-0.30865	0.66881	0.20534	0.77505	-0.10331	0.85890	NAD-dependent succinate-semialdehyde dehydrogenase	Energy production and conversion
sps_RS13910	-0.04462	0.95524	0.36640	0.51317	0.32178	0.49346	LysR family transcriptional regulator	Transcription
sps_RS13915	-0.38275	0.77038	-0.45693	0.71404	-0.83969	0.36370	antibiotic biosynthesis monooxygenase	Function Unknown
sps_RS13920	0.05585	0.97832	-1.40240	0.33950	-1.34655	0.28969	hypothetical protein	Function Unknown
sps_RS13925	0.15881	0.76412	-0.43425	0.30794	-0.27544	0.47230	amino acid ABC transporter substrate-binding protein	Amino Acid metabolis and transport
sps_RS13930	0.23326	0.72273	-0.44113	0.42825	-0.20787	0.67704	DUF3087 domain-containing protein	Function Unknown
sps_RS13935	-0.68193	0.27308	0.08898	0.91135	-0.59295	0.27464	hypothetical protein	Function Unknown
sps_RS13940	-0.79199	0.03681	-0.36479	0.42506	-1.15678	0.00061	sodium:proton antiporter	Energy production and conversion
sps_RS13945	-0.70562	0.37058	-0.55660	0.49110	-1.26222	0.04060	DUF998 domain-containing protein	NA
sps_RS13950	0.38815	0.67587	0.97654	0.17959	1.36470	0.02629	23S rRNA pseudouridine synthase F	Translation
sps_RS13955	-0.35807	0.82109	-0.74177	0.57887	-1.09985	0.30082	N-acetyltransferase	Function Unknown
sps_RS22465	1.91128	0.00000	0.13551	0.82903	2.04679	0.00000	hypothetical protein	Function Unknown
sps_RS13965	-0.37243	0.74216	0.86685	0.34346	0.49442	0.51834	hypothetical protein	NA
sps_RS13970	-0.05157	0.96347	1.75231	0.00469	1.70075	0.00217	hypothetical protein	NA
sps_RS13975	-0.46172	0.45430	-0.05845	0.93613	-0.52018	0.29007	HD domain-containing protein	Function Unknown
sps_RS22815	0.94855	0.14455	1.51011	0.01120	2.45866	0.00000	HlyD family secretion protein	Function Unknown
sps_RS13985	-0.83239	0.33750	0.84551	0.32605	0.01312	0.98744	transposase	Function Unknown
sps_RS13990	-1.32427	0.16602	0.95559	0.36462	-0.36868	0.67573	hypothetical protein	NA
sps_RS13995	-0.57444	0.83560	-0.75806	0.77525	-1.33250	0.49509	IS256 family transposase	Replication and repair
sps_RS14000	-0.43569	0.50765	0.39012	0.53501	-0.04557	0.93702	S46 family peptidase	Function Unknown
sps_RS14005	0.99030	0.05596	-0.62650	0.28099	0.36380	0.49290	amino acid permease	Amino Acid metabolis and transport
sps_RS14010	1.59874	0.00193	-0.76719	0.21409	0.83155	0.12540	UPF0016 domain-containing protein	Function Unknown
sps_RS14015	2.55177	0.00000	-1.51989	0.01118	1.03189	0.07081	catalase	Inorganic ion transport and metabolism
sps_RS14020	0.57067	0.31185	0.29514	0.63417	0.86581	0.05583	hypothetical protein	Function Unknown
sps_RS14025	-0.10316	0.90695	0.04590	0.95382	-0.05726	0.92504	DUF4442 domain-containing protein	Secondary Structure
sps_RS14030	0.34728	0.43067	-0.27026	0.54116	0.07702	0.84729	GlyGly-CTERM sorting domain-containing protein	Replication and repair
sps_RS26975	1.52408	0.07466	1.84920	0.02406	3.37328	0.00000	DUF692 domain-containing protein	Function Unknown
sps_RS14040	-0.12063	0.86267	-0.10095	0.88051	-0.22158	0.65098	DUF2238 domain-containing protein	Function Unknown
sps_RS14045	-0.09462	0.88905	-0.78320	0.08343	-0.87782	0.02613	phosphoglycerate dehydrogenase	Amino Acid metabolis and transport
sps_RS14050	0.11931	0.89943	-0.05099	0.95307	0.06832	0.91839	tRNA-modifying protein YgfZ	Function Unknown
sps_RS14055	-0.10115	0.90185	1.25474	0.01214	1.15359	0.01029	molecular chaperone DnaK	Transcription
sps_RS14060	0.55806	0.69173	-0.75982	0.56089	-0.20176	0.86185	ISAs1 family transposase	Replication and repair
sps_RS14065	-2.54095	0.22462	-0.44259	0.88621	-2.98354	0.11327	hypothetical protein	NA
sps_RS14070	-1.31945	0.20791	2.02583	0.03630	0.70638	0.37431	hypothetical protein	NA
sps_RS14075	0.24815	0.64493	-0.46091	0.31319	-0.21277	0.61300	globin	Function Unknown
sps_RS14080	0.69562	0.06184	0.52708	0.18288	1.22270	0.00012	FAD-binding oxidoreductase	Function Unknown
sps_RS14085	-0.44700	0.60663	1.78266	0.00405	1.33566	0.02200	sulfite exporter TauE/SafE family protein	Function Unknown
sps_RS14090	-0.27227	0.74216	0.84596	0.18188	0.57368	0.31948	ABC transporter ATP-binding protein	Function Unknown
sps_RS14095	0.38983	0.60922	1.01735	0.08251	1.40718	0.00472	ABC transporter permease	Function Unknown
sps_RS14100	0.69252	0.41035	1.11875	0.11334	1.81127	0.00241	carotenoid 1,2-hydratase	Function Unknown
sps_RS14105	-0.55449	0.16947	0.24572	0.61490	-0.30877	0.40421	hypothetical protein	Signal Transduction
sps_RS14110	-1.18352	0.17367	0.44157	0.70276	-0.74195	0.32717	hypothetical protein	Function Unknown
sps_RS14115	-0.11960	0.91694	-0.21388	0.83391	-0.33348	0.65486	response regulator	Signal Transduction
sps_RS14120	0.69289	0.57951	-0.07884	0.95382	0.61404	0.52558	ABC transporter substrate-binding protein	Amino Acid metabolis and transport
sps_RS14125	-0.31330	0.78208	-0.38877	0.72008	-0.70207	0.37676	hypothetical protein	Inorganic ion transport and metabolism
sps_RS14130	-0.65089	0.44947	0.02409	0.98329	-0.62681	0.36502	sorbose reductase	Inorganic ion transport and metabolism
sps_RS14135	0.84140	0.28800	-0.70669	0.38029	0.13471	0.86103	nitrate reductase catalytic subunit NapA	Energy production and conversion
sps_RS14140	0.64485	0.51502	0.50641	0.60241	1.15125	0.11921	nitrate reductase	Energy production and conversion
sps_RS14145	-0.13920	0.93480	-0.74280	0.57755	-0.88201	0.39955	IS4 family transposase	Replication and repair
sps_RS14150	-0.26424	0.76905	-0.27989	0.74261	-0.54413	0.38806	hypothetical protein	Function Unknown
sps_RS14155	-0.44069	0.71204	-0.60665	0.56710	-1.04735	0.20957	hypothetical protein	Function Unknown
sps_RS14160	-1.65135	0.61751	-2.59340	0.36802	-4.24475	0.07019	LysM peptidoglycan-binding domain-containing protein	NA
sps_RS14165	-1.13966	0.48043	-0.01138	0.99781	-1.15104	0.37088	hypothetical protein	Function Unknown
sps_RS14170	-1.11426	0.50666	-0.31860	0.86319	-1.43286	0.27051	pilus assembly protein	Function Unknown
sps_RS14175	-1.06568	0.64206	-0.49774	0.83120	-1.56342	0.35156	hypothetical protein	Function Unknown
sps_RS14180	-1.11232	0.62499	-0.68284	0.77109	-1.79516	0.28489	hypothetical protein	NA
sps_RS14185	-0.20070	0.85366	-1.08728	0.17315	-1.28797	0.06148	hypothetical protein	NA
sps_RS14190	-0.35835	0.41202	-0.80865	0.02956	-1.16700	0.00023	hypothetical protein	NA
sps_RS14195	-1.15177	0.53235	-0.24195	0.90679	-1.39372	0.32737	XRE family transcriptional regulator	NA
sps_RS14200	-1.07194	0.17842	-0.57738	0.52672	-1.64932	0.01442	Qnr family pentapeptide repeat protein	Function Unknown
sps_RS14205	-2.34496	0.00000	0.40018	0.61490	-1.94478	0.00010	hypothetical protein	Function Unknown
sps_RS14210	-0.99216	0.00003	0.26134	0.42741	-0.73082	0.00222	AraC family transcriptional regulator	Transcription
